instance_size;creating_time;adding_time;inserting_time;searching_time;deleting_time
15500;0,002991914749145508;0,0;0,0029921531677246094;0,0029914379119873047;0,0
16000;0,003989219665527344;0,0;0,0029947757720947266;0,002992391586303711;0,0
16500;0,003989219665527344;0,0;0,003986835479736328;0,004227161407470703;0,0
17000;0,003989219665527344;0,0;0,003991365432739258;0,003985881805419922;0,0
17500;0,003989219665527344;0,0;0,00398707389831543;0,003987550735473633;0,0
18000;0,003989219665527344;0,0;0,003989219665527344;0,0039904117584228516;0,0
18500;0,003989219665527344;0,0;0,0029921531677246094;0,004019975662231445;0,0
19000;0,003989219665527344;0,0;0,003989219665527344;0,004955768585205078;0,0
19500;0,003989219665527344;0,0;0,0039899349212646484;0,003988742828369141;0,0
20000;0,003989219665527344;0,0;0,0029916763305664062;0,003990888595581055;0,0
20500;0,003989219665527344;0,0;0,0039920806884765625;0,003990650177001953;0,0
21000;0,003989219665527344;0,0;0,003989458084106445;0,0049860477447509766;0,0
21500;0,004986763000488281;0,0;0,004986286163330078;0,0050013065338134766;0,0
22000;0,004986763000488281;0,0;0,0039882659912109375;0,004971504211425781;0,0
22500;0,004986763000488281;0,0;0,00498652458190918;0,004988431930541992;0,0
23000;0,004986763000488281;0,0;0,004987955093383789;0,004985809326171875;0,0
23500;0,004986763000488281;0,0;0,004991292953491211;0,004988431930541992;0,0
24000;0,004986763000488281;0,0;0,0040035247802734375;0,0059795379638671875;0,0
24500;0,004986763000488281;0,0;0,003983974456787109;0,004986286163330078;0,0
25000;0,004986763000488281;0,0;0,005979776382446289;0,0049893856048583984;0,0
25500;0,004986763000488281;0,0;0,004988193511962891;0,006324291229248047;0,0
26000;0,004986763000488281;0,0;0,004985332489013672;0,005474567413330078;0,0
26500;0,0059854984283447266;0,0;0,004979610443115234;0,00685429573059082;0,0
27000;0,0059854984283447266;0,0;0,004958391189575195;0,006012439727783203;0,0
27500;0,0059854984283447266;0,0;0,004983663558959961;0,005984067916870117;0,0
28000;0,0059854984283447266;0,0;0,005980491638183594;0,006983280181884766;0,0
28500;0,0059854984283447266;0,0;0,00610661506652832;0,005978822708129883;0,0
29000;0,0059854984283447266;0,0;0,005907773971557617;0,0059854984283447266;0,0
29500;0,0059854984283447266;0,0;0,004987001419067383;0,006979465484619141;0,0
30000;0,0059854984283447266;0,0;0,004987001419067383;0,0069866180419921875;0,0
30500;0,0059854984283447266;0,0;0,006138801574707031;0,007959604263305664;0,0
31000;0,0059854984283447266;0,0;0,0059549808502197266;0,006983041763305664;0,0
31500;0,006983280181884766;0,0;0,007978439331054688;0,006905078887939453;0,0
32000;0,006983280181884766;0,0;0,0069963932037353516;0,007986068725585938;0,0
32500;0,006983280181884766;0,0;0,0070002079010009766;0,00797581672668457;0,0
33000;0,006983280181884766;0,0;0,006976604461669922;0,0079803466796875;0,0
33500;0,006983280181884766;0,0;0,005986690521240234;0,007977008819580078;0,0
34000;0,006983280181884766;0,0;0,0069806575775146484;0,0069882869720458984;0,0
34500;0,006983280181884766;0,0;0,006470918655395508;0,007960319519042969;0,0
35000;0,006983280181884766;0,0;0,0070116519927978516;0,007965326309204102;0,0
35500;0,006983280181884766;0,0;0,006983518600463867;0,007944822311401367;0,0
36000;0,007980108261108398;0,0;0,0069849491119384766;0,00751948356628418;0,0
36500;0,007980108261108398;0,0;0,00797414779663086;0,00797581672668457;0,0
37000;0,007980108261108398;0,0;0,006981611251831055;0,0079803466796875;0,0
37500;0,007980108261108398;0,0;0,006979227066040039;0,008974552154541016;0,0
38000;0,007980108261108398;0,0;0,006981372833251953;0,00798177719116211;0,0
38500;0,007980108261108398;0,0;0,008973836898803711;0,008972644805908203;0,0
39000;0,007980108261108398;0,0;0,007988214492797852;0,008976459503173828;0,0
39500;0,007980108261108398;0,0;0,007969141006469727;0,008968114852905273;0,0
40000;0,007980108261108398;0,0;0,007979631423950195;0,008974075317382812;0,0
40500;0,007980108261108398;0,0;0,0070378780364990234;0,008979082107543945;0,0
41000;0,007980108261108398;0,0;0,007978439331054688;0,009970426559448242;0,0
41500;0,009006023406982422;0,0;0,00794219970703125;0,00997614860534668;0,0
42000;0,009006023406982422;0,0;0,008972406387329102;0,00997471809387207;0,0
42500;0,009006023406982422;0,0;0,007978677749633789;0,010463476181030273;0,0
43000;0,009006023406982422;0,0;0,007978200912475586;0,009981870651245117;0,0
43500;0,009006023406982422;0,0;0,007978200912475586;0,010962247848510742;0,0
44000;0,009006023406982422;0,0;0,008975505828857422;0,009969472885131836;0,0
44500;0,009006023406982422;0,0;0,008976936340332031;0,009976387023925781;0,0
45000;0,009006023406982422;0,0;0,008975744247436523;0,010967493057250977;0,0
45500;0,009006023406982422;0,0;0,008980751037597656;0,010983943939208984;0,0
46000;0,009006023406982422;0,0;0,009369850158691406;0,009974241256713867;0,0
46500;0,009006023406982422;0,0;0,009971141815185547;0,009971857070922852;0,0
47000;0,010011672973632812;0,0;0,008976221084594727;0,010970592498779297;0,0
47500;0,010011672973632812;0,0;0,009970426559448242;0,01097416877746582;0,0
48000;0,010011672973632812;0,0;0,010971307754516602;0,010968923568725586;0,0
48500;0,010011672973632812;0,0;0,00897669792175293;0,010968923568725586;0,0
49000;0,010011672973632812;0,0;0,009987831115722656;0,011967182159423828;0,0
49500;0,010011672973632812;0,0;0,01030278205871582;0,010972976684570312;0,0
50000;0,010011672973632812;0,0;0,008977413177490234;0,010986089706420898;0,0
50500;0,010011672973632812;0,0;0,00997161865234375;0,011972904205322266;0,0
51000;0,010011672973632812;0,0;0,010969400405883789;0,01197671890258789;0,0
51500;0,010011672973632812;0,0;0,009988546371459961;0,011964559555053711;0,0
52000;0,010011672973632812;0,0;0,01095724105834961;0,011988162994384766;0,0
52500;0,011011362075805664;0,0;0,010970115661621094;0,011967182159423828;0,0
53000;0,011011362075805664;0,0;0,010969161987304688;0,012426137924194336;0,0
53500;0,011011362075805664;0,0;0,011967897415161133;0,01197052001953125;0,0
54000;0,011011362075805664;0,0;0,011969804763793945;0,011968135833740234;0,0
54500;0,011011362075805664;0,0;0,01196432113647461;0,01296234130859375;0,0
55000;0,011011362075805664;0,0;0,011972427368164062;0,01296377182006836;0,0
55500;0,011011362075805664;0,0;0,01196599006652832;0,012968063354492188;0,0
56000;0,011011362075805664;0,0;0,012965679168701172;0,01296544075012207;0,0
56500;0,011969327926635742;0,0;0,01695108413696289;0,012925148010253906;0,0
57000;0,011969327926635742;0,0;0,01795053482055664;0,012966394424438477;0,0
57500;0,011969327926635742;0,0;0,011966943740844727;0,013266801834106445;0,0
58000;0,011969327926635742;0,0;0,011479854583740234;0,012934684753417969;0,0
58500;0,011969327926635742;0,0;0,01296544075012207;0,013965368270874023;0,0
59000;0,011969327926635742;0,0;0,012967109680175781;0,01299595832824707;0,0
59500;0,011969327926635742;0,0;0,011966466903686523;0,012965202331542969;0,0
60000;0,011969327926635742;0,0;0,01298666000366211;0,01297307014465332;0,0
60500;0,011969327926635742;0,0;0,01293492317199707;0,02093982696533203;0,0
61000;0,011969327926635742;0,0;0,01296234130859375;0,013962268829345703;0,0
61500;0,011969327926635742;0,0;0,01296234130859375;0,012972831726074219;0,0
62000;0,013010740280151367;0,0;0,012965679168701172;0,012966156005859375;0,0
62500;0,013010740280151367;0,0;0,012968301773071289;0,014972209930419922;0,0
63000;0,013010740280151367;0,0;0,012964725494384766;0,013968229293823242;0,0
63500;0,013010740280151367;0,0;0,012967586517333984;0,013990402221679688;0,0
64000;0,013010740280151367;0,0;0,01296091079711914;0,014443635940551758;0,0
64500;0,013010740280151367;0,0;0,014003992080688477;0,014956474304199219;0,0
65000;0,013010740280151367;0,0;0,013924121856689453;0,01496267318725586;0,0
65500;0,013010740280151367;0,0;0,013960838317871094;0,013990163803100586;0,0
66000;0,013010740280151367;0,0;0,013974905014038086;0,014959335327148438;0,0
66500;0,013962984085083008;0,0;0,014960527420043945;0,015359163284301758;0,0
67000;0,013962984085083008;0,0;0,014976263046264648;0,014959573745727539;0,0
67500;0,013962984085083008;0,0;0,014959096908569336;0,01595330238342285;0,0
68000;0,013962984085083008;0,0;0,013959646224975586;0,014960527420043945;0,0
68500;0,013962984085083008;0,0;0,014964103698730469;0,01594233512878418;0,0
69000;0,013962984085083008;0,0;0,014961481094360352;0,014977693557739258;0,0
69500;0,013962984085083008;0,0;0,014959096908569336;0,01594400405883789;0,0
70000;0,013962984085083008;0,0;0,014955997467041016;0,015956878662109375;0,0
70500;0,013962984085083008;0,0;0,01595926284790039;0,01595759391784668;0,0
71000;0,013962984085083008;0,0;0,014960289001464844;0,016142845153808594;0,0
71500;0,014960050582885742;0,0;0,015953779220581055;0,0169370174407959;0,0
72000;0,014960050582885742;0,0;0,018954992294311523;0,016954421997070312;0,0
72500;0,014960050582885742;0,0;0,015932559967041016;0,016954898834228516;0,0
73000;0,014960050582885742;0,0;0,01496124267578125;0,01738739013671875;0,0
73500;0,014960050582885742;0,0;0,015949487686157227;0,01692509651184082;0,0
74000;0,014960050582885742;0,0;0,014961719512939453;0,01695418357849121;0,0
74500;0,014960050582885742;0,0;0,014960289001464844;0,017919301986694336;0,0
75000;0,014960050582885742;0,0;0,014964103698730469;0,0179595947265625;0,0
75500;0,014960050582885742;0,0;0,015958547592163086;0,01695084571838379;0,0
76000;0,014960050582885742;0,0;0,015955448150634766;0,01795196533203125;0,0
76500;0,014960050582885742;0,0;0,01595759391784668;0,017951488494873047;0,0
77000;0,015957117080688477;0,0;0,015975475311279297;0,017954111099243164;0,0
77500;0,015957117080688477;0,0;0,01595330238342285;0,017953157424926758;0,0
78000;0,015957117080688477;0,0;0,015956878662109375;0,018950462341308594;0,0
78500;0,015957117080688477;0,0;0,01591968536376953;0,018949508666992188;0,0
79000;0,015957117080688477;0,0;0,015955686569213867;0,017824172973632812;0,0
79500;0,015957117080688477;0,0;0,016945838928222656;0,018950700759887695;0,0
80000;0,015957117080688477;0,0;0,01596975326538086;0,01798224449157715;0,0
80500;0,015957117080688477;0,0;0,016967296600341797;0,01891303062438965;0,0
81000;0,015957117080688477;0,0;0,016953468322753906;0,01881718635559082;0,0
81500;0,015957117080688477;0,0;0,016953229904174805;0,019542455673217773;0,0
82000;0,015957117080688477;0,0;0,019948959350585938;0,02046680450439453;0,0
82500;0,016954660415649414;0,0;0,016953706741333008;0,018948078155517578;0,0
83000;0,016954660415649414;0,0;0,01624917984008789;0,01994466781616211;0,0
83500;0,016954660415649414;0,0;0,01696324348449707;0,019945383071899414;0,0
84000;0,016954660415649414;0,0;0,016933202743530273;0,020941734313964844;0,0
84500;0,016954660415649414;0,0;0,017978668212890625;0,01999068260192871;0,0
85000;0,016954660415649414;0,0;0,017938852310180664;0,018945932388305664;0,0
85500;0,016954660415649414;0,0;0,017963647842407227;0,018950700759887695;0,0
86000;0,016954660415649414;0,0;0,01693272590637207;0,019929885864257812;0,0
86500;0,016954660415649414;0,0;0,01833486557006836;0,019936323165893555;0,0
87000;0,016954660415649414;0,0;0,017952680587768555;0,018951892852783203;0,0
87500;0,01795172691345215;0,0;0,01795220375061035;0,01994919776916504;0,0
88000;0,01795172691345215;0,0;0,0189511775970459;0,019930124282836914;0,0
88500;0,01795172691345215;0,0;0,018495559692382812;0,01994633674621582;0,0
89000;0,01795172691345215;0,0;0,017461776733398438;0,019948482513427734;0,0
89500;0,01795172691345215;0,0;0,018938779830932617;0,019945144653320312;0,0
90000;0,01795172691345215;0,0;0,018950223922729492;0,0199434757232666;0,0
90500;0,01795172691345215;0,0;0,019251108169555664;0,02097320556640625;0,0
91000;0,01795172691345215;0,0;0,018951416015625;0,01995086669921875;0,0
91500;0,018949031829833984;0,0;0,018948078155517578;0,01996612548828125;0,0
92000;0,018949031829833984;0,0;0,019945383071899414;0,02094578742980957;0,0
92500;0,018949031829833984;0,0;0,018949031829833984;0,020928382873535156;0,0
93000;0,018949031829833984;0,0;0,019292831420898438;0,020925521850585938;0,0
93500;0,018949031829833984;0,0;0,02593684196472168;0,020947933197021484;0,0
94000;0,018949031829833984;0,0;0,0199429988861084;0,02094554901123047;0,0
94500;0,018949031829833984;0,0;0,01993560791015625;0,020921945571899414;0,0
95000;0,018949031829833984;0,0;0,024921894073486328;0,02198052406311035;0,0
95500;0,018949031829833984;0,0;0,018980026245117188;0,022938013076782227;0,0
96000;0,018949031829833984;0,0;0,020258665084838867;0,02194070816040039;0,0
96500;0,018949031829833984;0,0;0,02094125747680664;0,022937774658203125;0,0
97000;0,019946575164794922;0,0;0,019954442977905273;0,022935867309570312;0,0
97500;0,019946575164794922;0,0;0,01994800567626953;0,022935867309570312;0,0
98000;0,019946575164794922;0,0;0,01998138427734375;0,02293705940246582;0,0
98500;0,019946575164794922;0,0;0,020251750946044922;0,02293848991394043;0,0
99000;0,019946575164794922;0,0;0,019939422607421875;0,0219419002532959;0,0
99500;0,019946575164794922;0,0;0,019919157028198242;0,02321004867553711;0,0
100000;0,019946575164794922;0,0;0,020946741104125977;0,022938013076782227;0,0
100500;0,019946575164794922;0,0;0,020942211151123047;0,023946285247802734;0,0
101000;0,020943880081176758;0,0;0,020944833755493164;0,023935794830322266;0,0
101500;0,020943880081176758;0,0;0,019946575164794922;0,023944616317749023;0,0
102000;0,020943880081176758;0,0;0,020946741104125977;0,022936105728149414;0,0
102500;0,020943880081176758;0,0;0,020941495895385742;0,02393484115600586;0,0
103000;0,020943880081176758;0,0;0,02095794677734375;0,023935794830322266;0,0
103500;0,020943880081176758;0,0;0,020955324172973633;0,025011062622070312;0,0
104000;0,020943880081176758;0,0;0,02045416831970215;0,02795863151550293;0,0
104500;0,020943880081176758;0,0;0,021967172622680664;0,02393317222595215;0,0
105000;0,020943880081176758;0,0;0,023332834243774414;0,02393627166748047;0,0
105500;0,020943880081176758;0,0;0,021939754486083984;0,02394413948059082;0,0
106000;0,020943880081176758;0,0;0,021941661834716797;0,024931907653808594;0,0
106500;0,021942138671875;0,0;0,02091526985168457;0,02495121955871582;0,0
107000;0,021942138671875;0,0;0,0209352970123291;0,02493143081665039;0,0
107500;0,021942138671875;0,0;0,021920442581176758;0,02492976188659668;0,0
108000;0,021942138671875;0,0;0,021183013916015625;0,023967981338500977;0,0
108500;0,021942138671875;0,0;0,021956682205200195;0,024930477142333984;0,0
109000;0,021942138671875;0,0;0,021968603134155273;0,02489638328552246;0,0
109500;0,021942138671875;0,0;0,022924423217773438;0,024931907653808594;0,0
110000;0,021942138671875;0,0;0,022940874099731445;0,023943185806274414;0,0
110500;0,021942138671875;0,0;0,023963451385498047;0,02496933937072754;0,0
111000;0,021942138671875;0,0;0,023412466049194336;0,02495431900024414;0,0
111500;0,02294135093688965;0,0;0,022935152053833008;0,024934053421020508;0,0
112000;0,02294135093688965;0,0;0,022955894470214844;0,024901866912841797;0,0
112500;0,02294135093688965;0,0;0,023935556411743164;0,02493119239807129;0,0
113000;0,02294135093688965;0,0;0,023944854736328125;0,02495598793029785;0,0
113500;0,02294135093688965;0,0;0,023920774459838867;0,025935888290405273;0,0
114000;0,02294135093688965;0,0;0,023194074630737305;0,026924848556518555;0,0
114500;0,02294135093688965;0,0;0,0239412784576416;0,02648472785949707;0,0
115000;0,02294135093688965;0,0;0,02293252944946289;0,026528120040893555;0,0
115500;0,02294135093688965;0,0;0,023182153701782227;0,027938365936279297;0,0
116000;0,02294135093688965;0,0;0,022939205169677734;0,026924610137939453;0,0
116500;0,02294135093688965;0,0;0,02393817901611328;0,02696704864501953;0,0
117000;0,02393937110900879;0,0;0,02392411231994629;0,026929616928100586;0,0
117500;0,02393937110900879;0,0;0,02413010597229004;0,026926517486572266;0,0
118000;0,02393937110900879;0,0;0,02493000030517578;0,02692866325378418;0,0
118500;0,02393937110900879;0,0;0,023938655853271484;0,027923107147216797;0,0
119000;0,02393937110900879;0,0;0,024932146072387695;0,027927875518798828;0,0
119500;0,02393937110900879;0,0;0,02492976188659668;0,027924537658691406;0,0
120000;0,02393937110900879;0,0;0,024936437606811523;0,029920578002929688;0,0
120500;0,02393937110900879;0,0;0,024930238723754883;0,027912378311157227;0,0
121000;0,02393937110900879;0,0;0,024945497512817383;0,028940677642822266;0,0
121500;0,02393937110900879;0,0;0,02494668960571289;0,028950929641723633;0,0
122000;0,024934768676757812;0,0;0,02493143081665039;0,027933835983276367;0,0
122500;0,024934768676757812;0,0;0,02395176887512207;0,028407812118530273;0,0
123000;0,024934768676757812;0,0;0,024964332580566406;0,028918743133544922;0,0
123500;0,024934768676757812;0,0;0,023936748504638672;0,028894662857055664;0,0
124000;0,024934768676757812;0,0;0,02493572235107422;0,027921199798583984;0,0
124500;0,024934768676757812;0,0;0,024930238723754883;0,027897119522094727;0,0
125000;0,024934768676757812;0,0;0,023938417434692383;0,028454065322875977;0,0
125500;0,024934768676757812;0,0;0,024319887161254883;0,028923511505126953;0,0
126000;0,024934768676757812;0,0;0,02493119239807129;0,029928207397460938;0,0
126500;0,024934768676757812;0,0;0,025933504104614258;0,028922080993652344;0,0
127000;0,025933504104614258;0,0;0,026926755905151367;0,0309145450592041;0,0
127500;0,025933504104614258;0,0;0,02693653106689453;0,030914783477783203;0,0
128000;0,025933504104614258;0,0;0,02723860740661621;0,030947208404541016;0,0
128500;0,025933504104614258;0,0;0,02694225311279297;0,030954837799072266;0,0
129000;0,026930809020996094;0,0;0,02892017364501953;0,030915260314941406;0,0
129500;0,026930809020996094;0,0;0,027898311614990234;0,030915260314941406;0,0
130000;0,026930809020996094;0,0;0,028210878372192383;0,031421661376953125;0,0
130500;0,026930809020996094;0,0;0,027921676635742188;0,03221297264099121;0,0
131000;0,026930809020996094;0,0;0,027927398681640625;0,030913114547729492;0,0
131500;0,026930809020996094;0,0;0,027301549911499023;0,031914472579956055;0,0
132000;0,026930809020996094;0,0;0,02892279624938965;0,031915903091430664;0,0
132500;0,026930809020996094;0,0;0,02692270278930664;0,032230377197265625;0,0
133000;0,026930809020996094;0,0;0,02892136573791504;0,03191637992858887;0,0
133500;0,026930809020996094;0,0;0,027923583984375;0,03191971778869629;0,0
134000;0,026930809020996094;0,0;0,02915024757385254;0,032402753829956055;0,0
134500;0,027925968170166016;0,0;0,02792215347290039;0,03290247917175293;0,0
135000;0,027925968170166016;0,0;0,02928018569946289;0,03287363052368164;0,0
135500;0,027925968170166016;0,0;0,028919458389282227;0,03393888473510742;0,0
136000;0,027925968170166016;0,0;0,027925968170166016;0,032418012619018555;0,0
136500;0,027925968170166016;0,0;0,03191661834716797;0,0361630916595459;0,0
137000;0,027925968170166016;0,0;0,027945995330810547;0,0329127311706543;0,0
137500;0,027925968170166016;0,0;0,029293060302734375;0,032901763916015625;0,0
138000;0,027925968170166016;0,0;0,028888940811157227;0,03325080871582031;0,0
138500;0,027925968170166016;0,0;0,028882980346679688;0,03391003608703613;0,0
139000;0,027925968170166016;0,0;0,0289304256439209;0,03292703628540039;0,0
139500;0,027925968170166016;0,0;0,029839038848876953;0,033915042877197266;0,0
140000;0,02892279624938965;0,0;0,029918670654296875;0,03345084190368652;0,0
140500;0,02892279624938965;0,0;0,029906511306762695;0,03388643264770508;0,0
141000;0,02892279624938965;0,0;0,030915498733520508;0,03391242027282715;0,0
141500;0,02892279624938965;0,0;0,03000950813293457;0,03390765190124512;0,0
142000;0,02892279624938965;0,0;0,029916763305664062;0,03392982482910156;0,0
142500;0,02892279624938965;0,0;0,030211925506591797;0,033908843994140625;0,0
143000;0,029959678649902344;0,0;0,029918670654296875;0,03490638732910156;0,0
143500;0,029959678649902344;0,0;0,029921293258666992;0,033910274505615234;0,0
144000;0,029959678649902344;0,0;0,030287742614746094;0,03490567207336426;0,0
144500;0,029959678649902344;0,0;0,031891584396362305;0,035933494567871094;0,0
145000;0,029959678649902344;0,0;0,030918359756469727;0,036897897720336914;0,0
145500;0,030919551849365234;0,0;0,03191423416137695;0,03690195083618164;0,0
146000;0,030919551849365234;0,0;0,031077146530151367;0,03590273857116699;0,0
146500;0,030919551849365234;0,0;0,031061410903930664;0,034917354583740234;0,0
147000;0,030919551849365234;0,0;0,031912803649902344;0,034905433654785156;0,0
147500;0,030919551849365234;0,0;0,030920982360839844;0,033864736557006836;0,0
148000;0,030919551849365234;0,0;0,03232383728027344;0,03490591049194336;0,0
148500;0,030919551849365234;0,0;0,032913923263549805;0,03489208221435547;0,0
149000;0,030919551849365234;0,0;0,033899545669555664;0,0372161865234375;0,0
149500;0,030919551849365234;0,0;0,03316020965576172;0,0359039306640625;0,0
150000;0,031922340393066406;0,0;0,033908843994140625;0,0368955135345459;0,0
150500;0,031922340393066406;0,0;0,031911373138427734;0,03613781929016113;0,0
151000;0,031922340393066406;0,0;0,03318285942077637;0,035875797271728516;0,0
151500;0,031922340393066406;0,0;0,03291153907775879;0,03722357749938965;0,0
152000;0,031922340393066406;0,0;0,03292512893676758;0,039893150329589844;0,0
152500;0,031922340393066406;0,0;0,032163381576538086;0,03789067268371582;0,0
153000;0,031922340393066406;0,0;0,032938480377197266;0,03791499137878418;0,0
153500;0,031922340393066406;0,0;0,03390789031982422;0,036875247955322266;0,0
154000;0,031922340393066406;0,0;0,03322863578796387;0,03790569305419922;0,0
154500;0,031922340393066406;0,0;0,03488588333129883;0,03833770751953125;0,0
155000;0,031922340393066406;0,0;0,03322172164916992;0,03914642333984375;0,0
155500;0,03291511535644531;0,0;0,03390932083129883;0,03789782524108887;0,0
156000;0,03291511535644531;0,0;0,03290867805480957;0,03788495063781738;0,0
156500;0,03291511535644531;0,0;0,033905029296875;0,038197994232177734;0,0
157000;0,03291511535644531;0,0;0,034105777740478516;0,038930654525756836;0,0
157500;0,03291511535644531;0,0;0,03490757942199707;0,03789949417114258;0,0
158000;0,03291511535644531;0,0;0,033901214599609375;0,03989148139953613;0,0
158500;0,03291511535644531;0,0;0,03288722038269043;0,037903547286987305;0,0
159000;0,03291511535644531;0,0;0,03491330146789551;0,039215087890625;0,0
159500;0,03291511535644531;0,0;0,032907962799072266;0,03792095184326172;0,0
160000;0,03291511535644531;0,0;0,03459620475769043;0,03989243507385254;0,0
160500;0,03393244743347168;0,0;0,033892154693603516;0,04037189483642578;0,0
161000;0,03393244743347168;0,0;0,03490638732910156;0,03989720344543457;0,0
161500;0,03393244743347168;0,0;0,0388941764831543;0,0399014949798584;0,0
162000;0,03393244743347168;0,0;0,0359036922454834;0,03989386558532715;0,0
162500;0,03393244743347168;0,0;0,03687739372253418;0,041294097900390625;0,0
163000;0,034938812255859375;0,0;0,03589224815368652;0,0399324893951416;0,0
163500;0,034938812255859375;0,0;0,03717947006225586;0,04008126258850098;0,0
164000;0,034938812255859375;0,0;0,03590059280395508;0,041330575942993164;0,0
164500;0,034938812255859375;0,0;0,037230491638183594;0,04124879837036133;0,0
165000;0,034938812255859375;0,0;0,035895586013793945;0,04087400436401367;0,0
165500;0,034938812255859375;0,0;0,03593182563781738;0,041893959045410156;0,0
166000;0,034938812255859375;0,0;0,03619050979614258;0,0414280891418457;0,0
166500;0,034938812255859375;0,0;0,03690028190612793;0,04088926315307617;0,0
167000;0,034938812255859375;0,0;0,03693699836730957;0,04089617729187012;0,0
167500;0,034938812255859375;0,0;0,038083791732788086;0,040863037109375;0,0
168000;0,03590559959411621;0,0;0,040895938873291016;0,04188418388366699;0,0
168500;0,03590559959411621;0,0;0,03689885139465332;0,04211783409118652;0,0
169000;0,03590559959411621;0,0;0,0438840389251709;0,04305887222290039;0,0
169500;0,03590559959411621;0,0;0,036408185958862305;0,041890621185302734;0,0
170000;0,03590559959411621;0,0;0,0359034538269043;0,04216194152832031;0,0
170500;0,03590559959411621;0,0;0,036898136138916016;0,04188728332519531;0,0
171000;0,03590559959411621;0,0;0,03590583801269531;0,04216599464416504;0,0
171500;0,03590559959411621;0,0;0,03688979148864746;0,04189133644104004;0,0
172000;0,03590559959411621;0,0;0,03690004348754883;0,04314899444580078;0,0
172500;0,03590559959411621;0,0;0,0378725528717041;0,042882442474365234;0,0
173000;0,03590559959411621;0,0;0,037897348403930664;0,042162418365478516;0,0
173500;0,03690385818481445;0,0;0,038898468017578125;0,04291510581970215;0,0
174000;0,03690385818481445;0,0;0,03988075256347656;0,04388117790222168;0,0
174500;0,03690385818481445;0,0;0,037911176681518555;0,04312539100646973;0,0
175000;0,03690385818481445;0,0;0,038893938064575195;0,05087137222290039;0,0
175500;0,03690385818481445;0,0;0,038904428482055664;0,04310274124145508;0,0
176000;0,03690385818481445;0,0;0,037897348403930664;0,04509544372558594;0,0
176500;0,03690385818481445;0,0;0,03988933563232422;0,045874595642089844;0,0
177000;0,03690385818481445;0,0;0,039933204650878906;0,04385566711425781;0,0
177500;0,03690385818481445;0,0;0,039893150329589844;0,04388260841369629;0,0
178000;0,03690385818481445;0,0;0,038896799087524414;0,04288530349731445;0,0
178500;0,03690385818481445;0,0;0,039887428283691406;0,043883562088012695;0,0
179000;0,03792071342468262;0,0;0,03892087936401367;0,044881343841552734;0,0
179500;0,03792071342468262;0,0;0,040213823318481445;0,05086040496826172;0,0
180000;0,03792071342468262;0,0;0,03985714912414551;0,055849552154541016;0,0
180500;0,03890061378479004;0,0;0,03989577293395996;0,04589200019836426;0,0
181000;0,03890061378479004;0,0;0,038170814514160156;0,04688143730163574;0,0
181500;0,03890061378479004;0,0;0,03903555870056152;0,04587602615356445;0,0
182000;0,03890061378479004;0,0;0,038895368576049805;0,04585909843444824;0,0
182500;0,03890061378479004;0,0;0,040190696716308594;0,04687333106994629;0,0
183000;0,03890061378479004;0,0;0,03991532325744629;0,05385613441467285;0,0
